Search:,Year,Semester
MATH 297A (Section 11),50966,In Person,"Preparation for Writing Project, Research Project or Thesis",,3.0,SUP,TBA,TBA,Daniel Brinkman,,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
MATH 298 (Section 01),42672,In Person,Special Study,,3.0,SUP,TBA,TBA,Tahir Bachar Issa,,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
MATH 298 (Section 02),42673,In Person,Special Study,,3.0,SUP,TBA,TBA,Cristina Tortora,,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
MATH 298 (Section 03),42674,In Person,Special Study,,3.0,SUP,TBA,TBA,Martina Bremer,,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
MATH 298 (Section 04),50967,In Person,Special Study,,3.0,SUP,TBA,TBA,Liam Stanton,,08/21/24-12/09/24,1,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
MATH 299 (Section 01),50941,In Person,Master's Thesis,,1.0,SUP,TBA,TBA,Edgar Bering,,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
MATH 30 (Section 02),42976,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Giang Le,MH424,08/21/24-12/09/24,1,2024,Fall
MATH 30 (Section 03),48500,In Person,Calculus I,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Padmavati Tanniru,MH424,08/21/24-12/09/24,1,2024,Fall
MATH 30 (Section 05),44704,In Person,Calculus I,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Olga Kovaleva,MH424,08/21/24-12/09/24,0,2024,Fall
MATH 30 (Section 06),44705,In Person,Calculus I,GE: B4,3.0,LEC,MW,04:30PM-05:45PM,Padmavati Tanniru,MH424,08/21/24-12/09/24,0,2024,Fall
MATH 30 (Section 07),42972,In Person,Calculus I,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Olga Kovaleva,MH224,08/21/24-12/09/24,0,2024,Fall
MATH 30 (Section 09),42975,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Kyle Hambrook,MH224,08/21/24-12/09/24,0,2024,Fall
MATH 30 (Section 10),48502,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Olga Kovaleva,MH224,08/21/24-12/09/24,0,2024,Fall
MATH 30 (Section 11),48503,In Person,Calculus I,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Padmavati Tanniru,MH224,08/21/24-12/09/24,0,2024,Fall
MATH 30 (Section 61),42977,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Minh Vu,MH424,08/21/24-12/09/24,1,2024,Fall
MATH 30 (Section 68),48504,In Person,Calculus I,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Kyle Hambrook,MH224,08/21/24-12/09/24,0,2024,Fall
MATH 30W (Section 01),42883,In Person,Calculus I Workshop,,2.0,LAB,MTWR,09:00AM-10:15AM,Bem Cayco,WSQ001B,08/21/24-12/09/24,0,2024,Fall
MATH 30W (Section 02),43611,In Person,Calculus I Workshop,,2.0,LAB,MTWR,10:30AM-11:45AM,Bem Cayco,WSQ001B,08/21/24-12/09/24,0,2024,Fall
MATH 30W (Section 03),43612,In Person,Calculus I Workshop,,2.0,LAB,MTWR,12:00PM-01:15PM,Bem Cayco,WSQ001B,08/21/24-12/09/24,0,2024,Fall
MATH 30W (Section 04),43613,In Person,Calculus I Workshop,,2.0,LAB,MTWR,01:30PM-02:45PM,Bem Cayco,WSQ001B,08/21/24-12/09/24,0,2024,Fall
MATH 30W (Section 05),42881,In Person,Calculus I Workshop,,2.0,LAB,MTWR,03:00PM-04:15PM,Bem Cayco,WSQ001B,08/21/24-12/09/24,4,2024,Fall
MATH 30W (Section 06),42882,In Person,Calculus I Workshop,,2.0,LAB,MTWR,09:00AM-10:15AM,Bem Cayco,WSQ001C,08/21/24-12/09/24,15,2024,Fall
MATH 30W (Section 07),43616,In Person,Calculus I Workshop,,2.0,LAB,MTWR,10:30AM-11:45AM,Chi Phan,WSQ001C,08/21/24-12/09/24,5,2024,Fall
MATH 30W (Section 08),43617,In Person,Calculus I Workshop,,2.0,LAB,MTWR,03:00PM-04:15PM,Jeffrey Beckstrand,WSQ001C,08/21/24-12/09/24,7,2024,Fall
MATH 30X (Section 02),43744,In Person,Calculus I,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Giang Le,MH424,08/21/24-12/09/24,0,2024,Fall
MATH 30X (Section 03),44672,In Person,Calculus I,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Padmavati Tanniru,MH424,08/21/24-12/09/24,0,2024,Fall
MATH 30X (Section 05),44706,In Person,Calculus I,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Olga Kovaleva,MH424,08/21/24-12/09/24,1,2024,Fall
MATH 30X (Section 06),44707,In Person,Calculus I,GE: B4,3.0,LEC,MW,04:30PM-05:45PM,Padmavati Tanniru,MH424,08/21/24-12/09/24,1,2024,Fall
MATH 30X (Section 07),42994,In Person,Calculus I,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Olga Kovaleva,MH224,08/21/24-12/09/24,1,2024,Fall
MATH 30X (Section 09),42991,In Person,Calculus I,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Kyle Hambrook,MH224,08/21/24-12/09/24,0,2024,Fall
MATH 30X (Section 10),48587,In Person,Calculus I,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Olga Kovaleva,MH224,08/21/24-12/09/24,1,2024,Fall
MATH 30X (Section 11),48588,In Person,Calculus I,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Padmavati Tanniru,MH224,08/21/24-12/09/24,4,2024,Fall
MATH 30X (Section 61),42992,In Person,Calculus I,GE: B4,3.0,LEC,MW,09:00AM-10:15AM,Minh Vu,MH424,08/21/24-12/09/24,1,2024,Fall
MATH 30X (Section 68),48586,In Person,Calculus I,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Kyle Hambrook,MH224,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 01),48592,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,07:30AM-08:20AM,Carl Bugarin,SH347,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 02),50765,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,03:00PM-03:50PM,Phuong Phan,DH318,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 03),48593,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,10:30AM-11:20AM,Richard Low,SH347,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 06),43010,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,04:30PM-05:20PM,Phuong Phan,MH224,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 07),42982,In Person,Calculus II,GE: B4,4.0,SEM,MWF,09:00AM-10:10AM,Misako Van Der Poel,DMH227,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 09),42978,In Person,Calculus II,GE: B4,4.0,SEM,MWF,12:00PM-01:10PM,Michael Vartanian,DMH227,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 10),47175,In Person,Calculus II,GE: B4,4.0,SEM,MWF,01:30PM-02:40PM,Misako Van Der Poel,DMH227,08/21/24-12/09/24,2,2024,Fall
MATH 31 (Section 62),42980,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,09:00AM-09:50AM,Medha Bodas,SH347,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 64),42981,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,12:00PM-12:50PM,Richard Low,SH347,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 65),48613,In Person,Calculus II,GE: B4,4.0,SEM,MTWR,01:30PM-02:20PM,Medha Bodas,SH347,08/21/24-12/09/24,0,2024,Fall
MATH 31 (Section 68),48614,In Person,Calculus II,GE: B4,4.0,SEM,MWF,10:30AM-11:40AM,Misako Van Der Poel,DMH227,08/21/24-12/09/24,0,2024,Fall
MATH 31W (Section 01),42948,In Person,Calculus II Workshop,,1.0,LAB,MW,09:00AM-10:15AM,Edric Dabu,WSQ001D,08/21/24-12/09/24,0,2024,Fall
MATH 31W (Section 02),42949,In Person,Calculus II Workshop,,1.0,LAB,MW,10:30AM-11:45AM,Tyler Morales,WSQ001D,08/21/24-12/09/24,0,2024,Fall
MATH 31W (Section 03),42950,In Person,Calculus II Workshop,,1.0,LAB,MW,03:00PM-04:15PM,Kevin Pham,WSQ001D,08/21/24-12/09/24,1,2024,Fall
